dataset,dataset_label,panel,included_in_main_figure,series,arm,tau,median_soh,q25_soh,q75_soh,n_unique_test_cells,n_seeds,n_trajectories,aggregation_unit,interpolation,source_split
isu_ilcc_lpo,ISU-LPO,d,True,Truth,truth,0.96969697,0.212769094419,0.0379187555327,0.440998759236,47,1,47,unique test-cell trajectory,linear; per-cell future endpoints mapped to tau=0 and tau=1,test/future
isu_ilcc_lpo,ISU-LPO,d,True,Truth,truth,0.97979798,0.208847453833,0.0377579286623,0.43442514566,47,1,47,unique test-cell trajectory,linear; per-cell future endpoints mapped to tau=0 and tau=1,test/future
isu_ilcc_lpo,ISU-LPO,d,True,Truth,truth,0.98989899,0.207310000807,0.0376007969948,0.431460984468,47,1,47,unique test-cell trajectory,linear; per-cell future endpoints mapped to tau=0 and tau=1,test/future
isu_ilcc_lpo,ISU-LPO,d,True,Truth,truth,1.00000000,0.205118941018,0.0374803609599,0.431443930462,47,1,47,unique test-cell trajectory,linear; per-cell future endpoints mapped to tau=0 and tau=1,test/future
isu_ilcc_lpo,ISU-LPO,d,True,A0,A0,0.00000000,0.77068504109,0.424429290817,0.845138854624,47,4,188,test cell-seed trajectory,linear; per-cell future endpoints mapped to tau=0 and tau=1,test/future
isu_ilcc_lpo,ISU-LPO,d,True,A0,A0,0.01010101,0.736620178958,0.363016442161,0.840841309096,47,4,188,test cell-seed trajectory,linear; per-cell future endpoints mapped to tau=0 and tau=1,test/future
isu_ilcc_lpo,ISU-LPO,d,True,A0,A0,0.02020202,0.70845214011,0.335937947143,0.836344579387,47,4,188,test cell-seed trajectory,linear; per-cell future endpoints mapped to tau=0 and tau=1,test/future
isu_ilcc_lpo,ISU-LPO,d,True,A0,A0,0.03030303,0.687499514317,0.314686994884,0.831847849677,47,4,188,test cell-seed trajectory,linear; per-cell future endpoints mapped to tau=0 and tau=1,test/future
isu_ilcc_lpo,ISU-LPO,d,True,A0,A0,0.04040404,0.67291988585,0.296642164136,0.827351119968,47,4,188,test cell-seed trajectory,linear; per-cell future endpoints mapped to tau=0 and tau=1,test/future
isu_ilcc_lpo,ISU-LPO,d,True,A0,A0,0.05050505,0.660018722343,0.280716617102,0.822854390259,47,4,188,test cell-seed trajectory,linear; per-cell future endpoints mapped to tau=0 and tau=1,test/future
isu_ilcc_lpo,ISU-LPO,d,True,A0,A0,0.06060606,0.649985160644,0.266331838224,0.81835766055,47,4,188,test cell-seed trajectory,linear; per-cell future endpoints mapped to tau=0 and tau=1,test/future
isu_ilcc_lpo,ISU-LPO,d,True,A0,A0,0.07070707,0.640564359697,0.253096221056,0.81386093084,47,4,188,test cell-seed trajectory,linear; per-cell future endpoints mapped to tau=0 and tau=1,test/future
isu_ilcc_lpo,ISU-LPO,d,True,A0,A0,0.08080808,0.63230430493,0.2407880962,0.809364201131,47,4,188,test cell-seed trajectory,linear; per-cell future endpoints mapped to tau=0 and tau=1,test/future
isu_ilcc_lpo,ISU-LPO,d,True,A0,A0,0.09090909,0.624651688471,0.229244380314,0.804867471422,47,4,188,test cell-seed trajectory,linear; per-cell future endpoints mapped to tau=0 and tau=1,test/future
isu_ilcc_lpo,ISU-LPO,d,True,A0,A0,0.10101010,0.618053385132,0.21922427154,0.800370741713,47,4,188,test cell-seed trajectory,linear; per-cell future endpoints mapped to tau=0 and tau=1,test/future
isu_ilcc_lpo,ISU-LPO,d,True,A0,A0,0.11111111,0.612641806474,0.209770396818,0.795874012003,47,4,188,test cell-seed trajectory,linear; per-cell future endpoints mapped to tau=0 and tau=1,test/future
isu_ilcc_lpo,ISU-LPO,d,True,A0,A0,0.12121212,0.606640451203,0.200808384862,0.791377282294,47,4,188,test cell-seed trajectory,linear; per-cell future endpoints mapped to tau=0 and tau=1,test/future
isu_ilcc_lpo,ISU-LPO,d,True,A0,A0,0.13131313,0.600822413093,0.192300310836,0.78925093937,47,4,188,test cell-seed trajectory,linear; per-cell future endpoints mapped to tau=0 and tau=1,test/future
isu_ilcc_lpo,ISU-LPO,d,True,A0,A0,0.14141414,0.595219136846,0.184576981546,0.787865048843,47,4,188,test cell-seed trajectory,linear; per-cell future endpoints mapped to tau=0 and tau=1,test/future
isu_ilcc_lpo,ISU-LPO,d,True,A0,A0,0.15151515,0.590003121625,0.177195109604,0.786479158315,47,4,188,test cell-seed trajectory,linear; per-cell future endpoints mapped to tau=0 and tau=1,test/future
isu_ilcc_lpo,ISU-LPO,d,True,A0,A0,0.16161616,0.584921619285,0.170098238381,0.785093267788,47,4,188,test cell-seed trajectory,linear; per-cell future endpoints mapped to tau=0 and tau=1,test/future
isu_ilcc_lpo,ISU-LPO,d,True,A0,A0,0.17171717,0.579852384347,0.163279901752,0.783707377261,47,4,188,test cell-seed trajectory,linear; per-cell future endpoints mapped to tau=0 and tau=1,test/future
isu_ilcc_lpo,ISU-LPO,d,True,A0,A0,0.18181818,0.574256665017,0.156687175349,0.782321486734,47,4,188,test cell-seed trajectory,linear; per-cell future endpoints mapped to tau=0 and tau=1,test/future
isu_ilcc_lpo,ISU-LPO,d,True,A0,A0,0.19191919,0.568855753695,0.149780560264,0.780935596207,47,4,188,test cell-seed trajectory,linear; per-cell future endpoints mapped to tau=0 and tau=1,test/future
isu_ilcc_lpo,ISU-LPO,d,True,A0,A0,0.20202020,0.563632995136,0.143094680366,0.778750622791,47,4,188,test cell-seed trajectory,linear; per-cell future endpoints mapped to tau=0 and tau=1,test/future
isu_ilcc_lpo,ISU-LPO,d,True,A0,A0,0.21212121,0.558573920605,0.136619857287,0.776499448393,47,4,188,test cell-seed trajectory,linear; per-cell future endpoints mapped to tau=0 and tau=1,test/future
isu_ilcc_lpo,ISU-LPO,d,True,A0,A0,0.22222222,0.553667282136,0.13033203153,0.774774558405,47,4,188,test cell-seed trajectory,linear; per-cell future endpoints mapped to tau=0 and tau=1,test/future
isu_ilcc_lpo,ISU-LPO,d,True,A0,A0,0.23232323,0.548904256445,0.124224196471,0.773049668416,47,4,188,test cell-seed trajectory,linear; per-cell future endpoints mapped to tau=0 and tau=1,test/future
isu_ilcc_lpo,ISU-LPO,d,True,A0,A0,0.24242424,0.544269387431,0.118279483873,0.771324778428,47,4,188,test cell-seed trajectory,linear; per-cell future endpoints mapped to tau=0 and tau=1,test/future
isu_ilcc_lpo,ISU-LPO,d,True,A0,A0,0.25252525,0.539754148298,0.112491002746,0.76959988844,47,4,188,test cell-seed trajectory,linear; per-cell future endpoints mapped to tau=0 and tau=1,test/future
isu_ilcc_lpo,ISU-LPO,d,True,A0,A0,0.26262626,0.5353510781,0.106842844306,0.767874998452,47,4,188,test cell-seed trajectory,linear; per-cell future endpoints mapped to tau=0 and tau=1,test/future
isu_ilcc_lpo,ISU-LPO,d,True,A0,A0,0.27272727,0.53105333838,0.101334712454,0.766150108464,47,4,188,test cell-seed trajectory,linear; per-cell future endpoints mapped to tau=0 and tau=1,test/future
isu_ilcc_lpo,ISU-LPO,d,True,A0,A0,0.28282828,0.526854738868,0.0962290363806,0.764425218475,47,4,188,test cell-seed trajectory,linear; per-cell future endpoints mapped to tau=0 and tau=1,test/future
isu_ilcc_lpo,ISU-LPO,d,True,A0,A0,0.29292929,0.522749701846,0.091050324632,0.762700328487,47,4,188,test cell-seed trajectory,linear; per-cell future endpoints mapped to tau=0 and tau=1,test/future
isu_ilcc_lpo,ISU-LPO,d,True,A0,A0,0.30303030,0.518733199241,0.085776093808,0.760975438499,47,4,188,test cell-seed trajectory,linear; per-cell future endpoints mapped to tau=0 and tau=1,test/future
isu_ilcc_lpo,ISU-LPO,d,True,A0,A0,0.31313131,0.514802770967,0.0806717914723,0.759250548511,47,4,188,test cell-seed trajectory,linear; per-cell future endpoints mapped to tau=0 and tau=1,test/future
isu_ilcc_lpo,ISU-LPO,d,True,A0,A0,0.32323232,0.510951784889,0.0756648619651,0.757525658522,47,4,188,test cell-seed trajectory,linear; per-cell future endpoints mapped to tau=0 and tau=1,test/future
isu_ilcc_lpo,ISU-LPO,d,True,A0,A0,0.33333333,0.507177166932,0.0710513245083,0.755800768534,47,4,188,test cell-seed trajectory,linear; per-cell future endpoints mapped to tau=0 and tau=1,test/future
isu_ilcc_lpo,ISU-LPO,d,True,A0,A0,0.34343434,0.503477715505,0.0665207993257,0.754401128047,47,4,188,test cell-seed trajectory,linear; per-cell future endpoints mapped to tau=0 and tau=1,test/future
isu_ilcc_lpo,ISU-LPO,d,True,A0,A0,0.35353535,0.499845990694,0.0620758887096,0.753060672747,47,4,188,test cell-seed trajectory,linear; per-cell future endpoints mapped to tau=0 and tau=1,test/future
isu_ilcc_lpo,ISU-LPO,d,True,A0,A0,0.36363636,0.496278938829,0.0577083750862,0.751720217447,47,4,188,test cell-seed trajectory,linear; per-cell future endpoints mapped to tau=0 and tau=1,test/future
isu_ilcc_lpo,ISU-LPO,d,True,A0,A0,0.37373737,0.493135959868,0.0534160431336,0.750379762147,47,4,188,test cell-seed trajectory,linear; per-cell future endpoints mapped to tau=0 and tau=1,test/future
isu_ilcc_lpo,ISU-LPO,d,True,A0,A0,0.38383838,0.48939756142,0.0491937066381,0.749039306847,47,4,188,test cell-seed trajectory,linear; per-cell future endpoints mapped to tau=0 and tau=1,test/future
isu_ilcc_lpo,ISU-LPO,d,True,A0,A0,0.39393939,0.485938317595,0.0447907568406,0.747698851548,47,4,188,test cell-seed trajectory,linear; per-cell future endpoints mapped to tau=0 and tau=1,test/future
isu_ilcc_lpo,ISU-LPO,d,True,A0,A0,0.40404040,0.482603356419,0.0405436194481,0.746358396248,47,4,188,test cell-seed trajectory,linear; per-cell future endpoints mapped to tau=0 and tau=1,test/future
isu_ilcc_lpo,ISU-LPO,d,True,A0,A0,0.41414141,0.47932062455,0.0371671881396,0.745017940948,47,4,188,test cell-seed trajectory,linear; per-cell future endpoints mapped to tau=0 and tau=1,test/future
isu_ilcc_lpo,ISU-LPO,d,True,A0,A0,0.42424242,0.476088240102,0.0338701756205,0.743677485648,47,4,188,test cell-seed trajectory,linear; per-cell future endpoints mapped to tau=0 and tau=1,test/future
isu_ilcc_lpo,ISU-LPO,d,True,A0,A0,0.43434343,0.472905717012,0.0313725866114,0.742337030348,47,4,188,test cell-seed trajectory,linear; per-cell future endpoints mapped to tau=0 and tau=1,test/future
isu_ilcc_lpo,ISU-LPO,d,True,A0,A0,0.44444444,0.469769626414,0.0292372961976,0.740996575048,47,4,188,test cell-seed trajectory,linear; per-cell future endpoints mapped to tau=0 and tau=1,test/future
isu_ilcc_lpo,ISU-LPO,d,True,A0,A0,0.45454545,0.466680872349,0.0271411075958,0.739656119748,47,4,188,test cell-seed trajectory,linear; per-cell future endpoints mapped to tau=0 and tau=1,test/future
isu_ilcc_lpo,ISU-LPO,d,True,A0,A0,0.46464646,0.463635077479,0.0250803575484,0.738373151745,47,4,188,test cell-seed trajectory,linear; per-cell future endpoints mapped to tau=0 and tau=1,test/future
isu_ilcc_lpo,ISU-LPO,d,True,A0,A0,0.47474747,0.460630609306,0.0220791637578,0.737253765393,47,4,188,test cell-seed trajectory,linear; per-cell future endpoints mapped to tau=0 and tau=1,test/future
isu_ilcc_lpo,ISU-LPO,d,True,A0,A0,0.48484848,0.457666110917,0.0187249702025,0.736134379042,47,4,188,test cell-seed trajectory,linear; per-cell future endpoints mapped to tau=0 and tau=1,test/future
isu_ilcc_lpo,ISU-LPO,d,True,A0,A0,0.49494949,0.454740252413,0.0157385509555,0.73501499269,47,4,188,test cell-seed trajectory,linear; per-cell future endpoints mapped to tau=0 and tau=1,test/future
isu_ilcc_lpo,ISU-LPO,d,True,A0,A0,0.50505051,0.451851762831,0.0127956908119,0.733895606338,47,4,188,test cell-seed trajectory,linear; per-cell future endpoints mapped to tau=0 and tau=1,test/future
isu_ilcc_lpo,ISU-LPO,d,True,A0,A0,0.51515152,0.448999482028,0.00988619690271,0.732776219986,47,4,188,test cell-seed trajectory,linear; per-cell future endpoints mapped to tau=0 and tau=1,test/future
isu_ilcc_lpo,ISU-LPO,d,True,A0,A0,0.52525253,0.446113170889,0.00700624216622,0.731656833634,47,4,188,test cell-seed trajectory,linear; per-cell future endpoints mapped to tau=0 and tau=1,test/future
isu_ilcc_lpo,ISU-LPO,d,True,A0,A0,0.53535354,0.443110179687,0.00504621776973,0.730537447282,47,4,188,test cell-seed trajectory,linear; per-cell future endpoints mapped to tau=0 and tau=1,test/future
isu_ilcc_lpo,ISU-LPO,d,True,A0,A0,0.54545455,0.440092379488,0.00344359644184,0.729418060931,47,4,188,test cell-seed trajectory,linear; per-cell future endpoints mapped to tau=0 and tau=1,test/future
isu_ilcc_lpo,ISU-LPO,d,True,A0,A0,0.55555556,0.437110121842,0.00216520699654,0.728298674579,47,4,188,test cell-seed trajectory,linear; per-cell future endpoints mapped to tau=0 and tau=1,test/future
isu_ilcc_lpo,ISU-LPO,d,True,A0,A0,0.56565657,0.434161560656,0.00120153645368,0.727179288227,47,4,188,test cell-seed trajectory,linear; per-cell future endpoints mapped to tau=0 and tau=1,test/future
isu_ilcc_lpo,ISU-LPO,d,True,A0,A0,0.57575758,0.431245772667,0.000804767002363,0.726059901875,47,4,188,test cell-seed trajectory,linear; per-cell future endpoints mapped to tau=0 and tau=1,test/future
isu_ilcc_lpo,ISU-LPO,d,True,A0,A0,0.58585859,0.428361801017,0.000407997551045,0.724940515523,47,4,188,test cell-seed trajectory,linear; per-cell future endpoints mapped to tau=0 and tau=1,test/future
isu_ilcc_lpo,ISU-LPO,d,True,A0,A0,0.59595960,0.425509974721,3.86942722902e-05,0.723920052469,47,4,188,test cell-seed trajectory,linear; per-cell future endpoints mapped to tau=0 and tau=1,test/future
isu_ilcc_lpo,ISU-LPO,d,True,A0,A0,0.60606061,0.422686703721,0,0.722947428185,47,4,188,test cell-seed trajectory,linear; per-cell future endpoints mapped to tau=0 and tau=1,test/future
isu_ilcc_lpo,ISU-LPO,d,True,A0,A0,0.61616162,0.419896032813,0,0.721974803901,47,4,188,test cell-seed trajectory,linear; per-cell future endpoints mapped to tau=0 and tau=1,test/future
isu_ilcc_lpo,ISU-LPO,d,True,A0,A0,0.62626263,0.417133400113,0,0.721002179617,47,4,188,test cell-seed trajectory,linear; per-cell future endpoints mapped to tau=0 and tau=1,test/future
isu_ilcc_lpo,ISU-LPO,d,True,A0,A0,0.63636364,0.414398725669,0,0.720029555333,47,4,188,test cell-seed trajectory,linear; per-cell future endpoints mapped to tau=0 and tau=1,test/future
isu_ilcc_lpo,ISU-LPO,d,True,A0,A0,0.64646465,0.41169113364,0,0.719056931049,47,4,188,test cell-seed trajectory,linear; per-cell future endpoints mapped to tau=0 and tau=1,test/future
isu_ilcc_lpo,ISU-LPO,d,True,A0,A0,0.65656566,0.409009829523,0,0.718084306764,47,4,188,test cell-seed trajectory,linear; per-cell future endpoints mapped to tau=0 and tau=1,test/future
isu_ilcc_lpo,ISU-LPO,d,True,A0,A0,0.66666667,0.406354248985,0,0.71711168248,47,4,188,test cell-seed trajectory,linear; per-cell future endpoints mapped to tau=0 and tau=1,test/future
isu_ilcc_lpo,ISU-LPO,d,True,A0,A0,0.67676768,0.403723581934,0,0.716139058196,47,4,188,test cell-seed trajectory,linear; per-cell future endpoints mapped to tau=0 and tau=1,test/future
isu_ilcc_lpo,ISU-LPO,d,True,A0,A0,0.68686869,0.401119885227,0,0.715166433912,47,4,188,test cell-seed trajectory,linear; per-cell future endpoints mapped to tau=0 and tau=1,test/future
isu_ilcc_lpo,ISU-LPO,d,True,A0,A0,0.69696970,0.398538666177,0,0.714193809628,47,4,188,test cell-seed trajectory,linear; per-cell future endpoints mapped to tau=0 and tau=1,test/future
isu_ilcc_lpo,ISU-LPO,d,True,A0,A0,0.70707071,0.395981975967,0,0.713221185344,47,4,188,test cell-seed trajectory,linear; per-cell future endpoints mapped to tau=0 and tau=1,test/future
isu_ilcc_lpo,ISU-LPO,d,True,A0,A0,0.71717172,0.393851395336,0,0.712257883885,47,4,188,test cell-seed trajectory,linear; per-cell future endpoints mapped to tau=0 and tau=1,test/future
isu_ilcc_lpo,ISU-LPO,d,True,A0,A0,0.72727273,0.392158797272,0,0.711391158923,47,4,188,test cell-seed trajectory,linear; per-cell future endpoints mapped to tau=0 and tau=1,test/future
isu_ilcc_lpo,ISU-LPO,d,True,A0,A0,0.73737374,0.390494396183,0,0.71052443396,47,4,188,test cell-seed trajectory,linear; per-cell future endpoints mapped to tau=0 and tau=1,test/future
isu_ilcc_lpo,ISU-LPO,d,True,A0,A0,0.74747475,0.388836585987,0,0.709657708998,47,4,188,test cell-seed trajectory,linear; per-cell future endpoints mapped to tau=0 and tau=1,test/future
isu_ilcc_lpo,ISU-LPO,d,True,A0,A0,0.75757576,0.387194239663,0,0.708790984035,47,4,188,test cell-seed trajectory,linear; per-cell future endpoints mapped to tau=0 and tau=1,test/future
isu_ilcc_lpo,ISU-LPO,d,True,A0,A0,0.76767677,0.385569416535,0,0.707924259073,47,4,188,test cell-seed trajectory,linear; per-cell future endpoints mapped to tau=0 and tau=1,test/future
isu_ilcc_lpo,ISU-LPO,d,True,A0,A0,0.77777778,0.383948581715,0,0.70705753411,47,4,188,test cell-seed trajectory,linear; per-cell future endpoints mapped to tau=0 and tau=1,test/future
isu_ilcc_lpo,ISU-LPO,d,True,A0,A0,0.78787879,0.382355154845,0,0.706190809148,47,4,188,test cell-seed trajectory,linear; per-cell future endpoints mapped to tau=0 and tau=1,test/future
isu_ilcc_lpo,ISU-LPO,d,True,A0,A0,0.79797980,0.380421461048,0,0.705324084185,47,4,188,test cell-seed trajectory,linear; per-cell future endpoints mapped to tau=0 and tau=1,test/future
isu_ilcc_lpo,ISU-LPO,d,True,A0,A0,0.80808081,0.378284154375,0,0.704457359223,47,4,188,test cell-seed trajectory,linear; per-cell future endpoints mapped to tau=0 and tau=1,test/future
isu_ilcc_lpo,ISU-LPO,d,True,A0,A0,0.81818182,0.376163564915,0,0.70359063426,47,4,188,test cell-seed trajectory,linear; per-cell future endpoints mapped to tau=0 and tau=1,test/future
isu_ilcc_lpo,ISU-LPO,d,True,A0,A0,0.82828283,0.37405935743,0,0.702723909298,47,4,188,test cell-seed trajectory,linear; per-cell future endpoints mapped to tau=0 and tau=1,test/future
isu_ilcc_lpo,ISU-LPO,d,True,A0,A0,0.83838384,0.371971161914,0,0.701857184336,47,4,188,test cell-seed trajectory,linear; per-cell future endpoints mapped to tau=0 and tau=1,test/future
isu_ilcc_lpo,ISU-LPO,d,True,A0,A0,0.84848485,0.36989869688,0,0.701030968023,47,4,188,test cell-seed trajectory,linear; per-cell future endpoints mapped to tau=0 and tau=1,test/future
isu_ilcc_lpo,ISU-LPO,d,True,A0,A0,0.85858586,0.367841674846,0,0.700244932599,47,4,188,test cell-seed trajectory,linear; per-cell future endpoints mapped to tau=0 and tau=1,test/future
isu_ilcc_lpo,ISU-LPO,d,True,A0,A0,0.86868687,0.365799767991,0,0.699458897175,47,4,188,test cell-seed trajectory,linear; per-cell future endpoints mapped to tau=0 and tau=1,test/future
isu_ilcc_lpo,ISU-LPO,d,True,A0,A0,0.87878788,0.363772768034,0,0.698672861751,47,4,188,test cell-seed trajectory,linear; per-cell future endpoints mapped to tau=0 and tau=1,test/future
isu_ilcc_lpo,ISU-LPO,d,True,A0,A0,0.88888889,0.361760344795,0,0.697886826327,47,4,188,test cell-seed trajectory,linear; per-cell future endpoints mapped to tau=0 and tau=1,test/future
isu_ilcc_lpo,ISU-LPO,d,True,A0,A0,0.89898990,0.359763125587,0,0.697100790903,47,4,188,test cell-seed trajectory,linear; per-cell future endpoints mapped to tau=0 and tau=1,test/future
isu_ilcc_lpo,ISU-LPO,d,True,A0,A0,0.90909091,0.357780189733,0,0.696314755479,47,4,188,test cell-seed trajectory,linear; per-cell future endpoints mapped to tau=0 and tau=1,test/future
isu_ilcc_lpo,ISU-LPO,d,True,A0,A0,0.91919192,0.355811381382,0,0.695528720055,47,4,188,test cell-seed trajectory,linear; per-cell future endpoints mapped to tau=0 and tau=1,test/future
isu_ilcc_lpo,ISU-LPO,d,True,A0,A0,0.92929293,0.353856038519,0,0.694742684632,47,4,188,test cell-seed trajectory,linear; per-cell future endpoints mapped to tau=0 and tau=1,test/future
